restaurant_id,name,country,city,cuisine,latitude,longitude
452,Numidia,France,Paris,,48.866241,2.384122
453,Kouchi Yaki,France,Paris,japanese,48.866153,2.379847
454,Le Jumeyrah,France,Paris,,48.865219,2.377489
455,Taira,France,Paris,thai,48.865792,2.377074
456,Kyobashi,France,Paris,japanese,48.866231,2.376686
457,Anika,France,Paris,indian,48.866856,2.376437
458,Schmoutz,France,Paris,,48.868041,2.375392
459,Flam's,France,Paris,alsatian;flammkuchen,48.859887,2.347631
460,La table d'Aligre,France,Paris,french,48.849141,2.378557
461,La commune libre d'Aligre,France,Paris,libre,48.847962,2.377164
462,Nous 4,France,Paris,french,48.846833,2.379095
463,Les Affranchis,France,Paris,,48.848404,2.372569
464,Le Botaniste,France,Paris,,48.849036,2.371251
465,Charlet Perrin,France,Paris,,48.8477,2.373663
466,The Madison,France,Paris,burger,48.844771,2.377955
467,Le Lys d'or,France,Paris,chinese,48.845129,2.383654
468,Le Pacha,France,Paris,,48.851671,2.378182
469,Bốn Do (Do et Riz plus),France,Paris,vietnamese,48.846587,2.381658
470,La Cantine Diderot,France,Paris,french,48.846631,2.382051
471,L'Orient d'Or,France,Paris,chinese,48.873924,2.34542
472,Happy Nouilles,France,Paris,chinese;Lanzhou,48.86452,2.355082
473,Nae's Izakaya,France,Paris,,48.862849,2.352202
474,Poupée,France,Paris,peruvian,48.861333,2.353819
475,Monbleu le Comptoir,France,Paris,,48.865374,2.362067
476,La Cantine du Siam,France,Paris,thai,48.84893,2.376284
477,Miyako,France,Paris,sushi,48.846248,2.37866
478,Les Délices du Colonel,France,Paris,asian,48.844591,2.383405
479,Ty Louis,France,Paris,regional,48.849204,2.389514
480,Thaï Kanda,France,Paris,thai,48.847612,2.393034
481,Jodhpur Palace,France,Paris,indian,48.842017,2.389684
482,Le Canon des Gobelins,France,Paris,french,48.836714,2.352275
483,Osaka Sushi,France,Paris,japanese,48.829743,2.351511
484,Bistrot Du Jardin,France,Paris,,48.861706,2.344131
485,La Caravane,France,Paris,,48.868346,2.371449
486,Siseng,France,Paris,asian,48.872229,2.365131
487,Le Feu de Mars,France,Paris,,48.827576,2.353231
488,Chérie Coco,France,Paris,,48.875824,2.383431
489,Le Dellys,France,Paris,couscous,48.878318,2.357805
490,Le Scossa,France,Paris,,48.869937,2.284739
491,Roméo,France,Paris,,48.870118,2.284998
492,La Famille,France,Paris,,48.886055,2.318812
493,Viet Siam,France,Paris,asian,48.874163,2.375448
494,Capri's,France,Paris,,48.835506,2.397861
495,Piccola Italia,France,Paris,italian,48.838548,2.396212
496,Le Vingtième,France,Paris,,48.864394,2.408035
497,Le Swann,France,Paris,french,48.836114,2.405707
498,Belle Napoli,France,Paris,italian,48.840045,2.380814
499,Sushi Yuki,France,Paris,japanese;korean,48.834736,2.387656
500,Les Spectacles,France,Paris,,48.8395,2.380355
501,Anco,France,Paris,french,48.83932,2.380635
502,Signorvino,France,Paris,italian,48.853178,2.344435
503,Folie Crab,France,Paris,seafood,48.853569,2.34345
504,L'Aubergeade,France,Paris,french,48.846612,2.383515
505,Curry Villa,France,Paris,indian,48.846475,2.383479
506,La Boussole,France,Paris,,48.85191,2.334184
507,Chez Francis,France,Paris,french,48.865052,2.30187
508,Capone Nation,France,Paris,pizza;french,48.847785,2.398097
509,Chez Prosper,France,Paris,,48.848586,2.398319
510,Oh Sushi,France,Paris,japanese;sushi,48.828443,2.342879
511,Le Café Chineur,France,Paris,,48.831937,2.314125
512,Wako,France,Paris,japanese,48.833048,2.316288
513,Shiawase,France,Paris,,48.833228,2.316945
514,Mosuke,France,Paris,japanese;african,48.836224,2.322397
515,Chez Farhat,France,Paris,lebanese,48.836366,2.322302
516,Casa Dagusto,France,Paris,columbian,48.832471,2.320014
517,Raon,France,Paris,korean,48.832164,2.320261
518,L'Imprévu,France,Paris,pizza,48.832451,2.320723
519,Bai Thong,France,Paris,thai,48.85143,2.3723
520,Loulou de Bastille,France,Paris,,48.854462,2.382325
521,Le Goyavier,France,Paris,,48.850776,2.381605
522,La Galette du Moulin,France,Paris,crepe,48.884117,2.337458
523,Foujita,France,Paris,sushi;japanese,48.8664,2.332815
524,Casa da Naktel,France,Paris,italian,48.836717,2.392412
525,Com Sàigòn,France,Paris,asian;vietnamese,48.836653,2.392706
526,Al-Saddah,France,Paris,yemeni,48.836679,2.393351
527,Royal Montgallet,France,Paris,asian,48.843226,2.389304
528,Toto Sushi,France,Paris,sushi,48.845034,2.382595
529,Thai Time,France,Paris,thai,48.845397,2.382603
530,Haengbok,France,Paris,korean;barbecue,48.847034,2.386854
531,Kanji,France,Paris,vietnamese,48.846957,2.386906
532,Sushi Bar,France,Paris,sushi,48.846689,2.382456
533,Capucine,France,Paris,,48.850833,2.379734
534,Mamalee,France,Paris,,48.84937,2.378297
535,La Conivence,France,Paris,traditional;french,48.848195,2.376654
536,Sardegna Tavola,France,Paris,sardinian;italian,48.848273,2.376713
537,Le China,France,Paris,chinese,48.849922,2.37377
538,Les 2 Saveurs,France,Paris,chinese,48.845591,2.393357
539,Edo Sushi,France,Paris,japanese,48.841057,2.387313
540,Le Bariolé,France,Paris,regional,48.874531,2.386319
541,Chez André,France,Paris,,48.867818,2.302838
542,Kin Kin,France,Paris,thai,48.847858,2.373543
543,Bistrot de la Gare,France,Paris,french,48.845841,2.372099
544,L'Européen,France,Paris,french,48.845918,2.372648
545,Gemma,France,Paris,italian;pizza,48.849148,2.374604
546,Ristorante Pellicano,France,Paris,italian,48.847148,2.372517
547,Le singe à Paris,France,Paris,french,48.849012,2.374751
548,Ginza,France,Paris,japanese,48.847077,2.37274
549,Le Viaduc Café,France,Paris,french,48.847561,2.375248
550,Le Delmas,France,Paris,,48.84466,2.349434
551,Karma,France,Paris,asian;tibetan,48.846981,2.372603
552,Le Muratti's,France,Paris,french,48.845974,2.37257
553,Aux Cadrans,France,Paris,french,48.845964,2.372998
554,Fosca',France,Paris,pizza,48.845811,2.371869
555,Brasserie – Pizzeria d’Azur,France,Paris,french;pizza,48.846454,2.371855
556,Paya Thaï Aligre,France,Paris,thai,48.849747,2.378883
557,Restaurant Universitaire,France,Paris,,48.846815,2.380535
558,Colbeh,France,Paris,persian,48.844227,2.349226
559,Escale à Saïgon,France,Paris,vietnamese,48.831005,2.334806
560,Le Bambou,France,Paris,vietnamese,48.825213,2.362471
561,Viet 1331,France,Paris,vietnamese,48.825131,2.362387
562,Palais d'Asie,France,Paris,chinese;vietnamese,48.824867,2.362262
563,Y Bowl Noodle,France,Paris,mediterranean,48.868804,2.359481
564,L'Été en Pente Douce,France,Paris,,48.886322,2.345184
565,Au Bercail,France,Paris,french,48.886492,2.344949
566,Au Soleil de la Butte,France,Paris,french,48.886506,2.345255
567,Le Saigon,France,Paris,vietnamese,48.849047,2.374529
568,Entre les Vignes,France,Paris,french,48.846217,2.375396
569,King Marcel,France,Paris,burger,48.846901,2.376838
570,Gare aux vins,France,Paris,chinese,48.845847,2.375074
571,Le Duc de Richelieu,France,Paris,french,48.846925,2.373053
572,Li Yuan,France,Paris,asian,48.847231,2.370868
573,Osaka,France,Paris,japanese,48.846728,2.370288
574,Le Paris Lyon,France,Paris,,48.84532,2.370775
575,La Maison du Délice,France,Paris,chinese,48.84573,2.37048
576,Le Kaizen,France,Paris,thai;asian;vietnamese,48.826921,2.332291
577,Assanabel,France,Paris,lebanese,48.827555,2.335639
578,WASL 1880,France,Paris,,48.879537,2.321421
579,Indian Swad,France,Paris,indian,48.832462,2.297378
580,Da Attilio,France,Paris,italian,48.834255,2.30214
581,Piennolo,France,Paris,pizza;italian,48.833199,2.305803
582,Le Grand Pan,France,Paris,regional,48.833064,2.305725
583,Cent Kilos,France,Paris,,48.83203,2.303049
584,Aux Mille Saveurs,France,Paris,moroccan,48.892252,2.379478
585,OKA sushi,France,Paris,japanese,48.856747,2.304193
586,La Maison du Sushi,France,Paris,sushi,48.85622,2.304412
587,Le Bosquet,France,Paris,french,48.856048,2.304525
588,La Fontaine de Jade,France,Paris,chinese,48.855529,2.304771
589,Ricci Family,France,Paris,italian,48.855582,2.30533
590,Septième Vin,France,Paris,,48.85478,2.30513
591,Milagro,France,Paris,,48.854963,2.305666
592,L'Annexe,France,Paris,,48.848783,2.348405
593,La Petite Périgourdine,France,Paris,,48.84881,2.347271
594,Le Coup de Torchon,France,Paris,,48.845263,2.342604
595,La Marquise,France,Paris,,48.845169,2.320709
596,Café de L'Est,France,Paris,,48.875939,2.358532
597,Bistrot Paul Bert,France,Paris,french,48.852223,2.384924
598,Les Funambules,France,Paris,french,48.851109,2.384311
599,BREIZH Café,France,Paris,crepe;pancake;regional;french,48.852534,2.384726
600,Maydo,France,Paris,sushi,48.845246,2.383886
601,Central Rambla,Spain,Barcelona,,41.378272,2.176173
602,Amaltea,Spain,Barcelona,,41.383643,2.158303
603,Hanibishi,Spain,Barcelona,japanese,41.389518,2.162177
604,Moncho's House,Spain,Barcelona,regional,41.389997,2.131837
605,Taller de Tapas,Spain,Barcelona,spanish,41.383672,2.180639
606,El Jardí de l'Abadessa,Spain,Barcelona,,41.394227,2.109899
607,Bar Tomás,Spain,Barcelona,,41.397553,2.12308
608,Can Paixano,Spain,Barcelona,burger,41.381762,2.183415
609,Palacio de China,Spain,Barcelona,chinese,41.393454,2.188143
610,Cal Boter,Spain,Barcelona,regional,41.402166,2.162341
611,Fenicia,Spain,Barcelona,lebanese,41.37678,2.136566
612,Hoja Verde,Spain,Barcelona,chinese,41.377143,2.136991
613,La Maria del Rocxi,Spain,Barcelona,catalan,41.377042,2.136871
614,Simbad - Feteria,Spain,Barcelona,palestinian,41.376998,2.13681
615,CaFeniciana,Spain,Barcelona,lebanese,41.376891,2.136691
616,El jardi de Sants,Spain,Barcelona,catalan,41.37694,2.136732
617,Calero's,Spain,Barcelona,italian,41.377224,2.137088
618,Ciutat Comtal,Spain,Barcelona,italian,41.376023,2.1358
619,Fonda Pepa,Spain,Barcelona,catalan,41.402044,2.16217
620,Sabes una Cosa,Spain,Barcelona,mexican,41.401933,2.162054
621,La Piazzenza,Spain,Barcelona,italian,41.406511,2.174245
622,Tapes Gaudí,Spain,Barcelona,,41.408243,2.174527
623,Aladdin,Spain,Barcelona,,41.408606,2.174561
624,Babilonia,Spain,Barcelona,,41.405032,2.174278
625,Restaurant Buffet,Spain,Barcelona,,41.374236,2.152204
626,Cerveceria Taller de tapas,Spain,Barcelona,,41.386132,2.174026
627,Antic Tapas Ferran,Spain,Barcelona,tapas,41.382309,2.176583
628,Vila Viniteca,Spain,Barcelona,,41.382474,2.181547
629,Centro Galego,Spain,Barcelona,regional,41.379143,2.174725
630,Restaurante UN-ZA,Spain,Barcelona,japanese,41.40537,2.193484
631,braseria xorus,Spain,Barcelona,spanish,41.4029,2.198652
632,La broqueta,Spain,Barcelona,,41.402727,2.198901
633,Tierra da Lua,Spain,Barcelona,,41.396252,2.183033
634,Sukaldari,Spain,Barcelona,,41.381736,2.172434
635,Hummus & company,Spain,Barcelona,indian;international;kebab,41.380971,2.173182
636,Kubik Restaurant,Spain,Barcelona,,41.379664,2.17432
637,Genové 1911,Spain,Barcelona,,41.38128,2.172859
638,Bello Italy,Spain,Barcelona,,41.381244,2.172894
639,Egipte,Spain,Barcelona,,41.381345,2.172816
640,cent111onze,Spain,Barcelona,,41.383726,2.170966
641,La Poma,Spain,Barcelona,italian,41.384388,2.170482
642,Los Toreros,Spain,Barcelona,,41.382919,2.170821
643,Organic,Spain,Barcelona,,41.383266,2.170167
644,Bar Lobo,Spain,Barcelona,,41.383261,2.170504
645,Sagarra,Spain,Barcelona,,41.383108,2.170381
646,Mar,Spain,Barcelona,,41.375369,2.189634
647,Mei Hua,Spain,Barcelona,chinese,41.402018,2.145739
648,Pizzeria Fontana,Spain,Barcelona,,41.403416,2.147791
649,Aromas de Turquía redtaurant,Spain,Barcelona,turkish,41.384867,2.170138
650,Canaletes Cerveseria,Spain,Barcelona,,41.384912,2.170106
651,Nuria,Spain,Barcelona,,41.38516,2.169875
652,Cinc Sentits,Spain,Barcelona,,41.388481,2.159362
653,Hard Rock Cafe,Spain,Barcelona,american,41.385955,2.170747
654,La Tramoia,Spain,Barcelona,,41.388107,2.166946
655,Happy,Spain,Barcelona,,41.387936,2.167454
656,Trobadour,Spain,Barcelona,,41.387684,2.168346
657,Tapa Tapa,Spain,Barcelona,regional;tapas,41.391693,2.166017
658,Oassis Natural Cooking,Spain,Barcelona,,41.390164,2.167892
659,Ciutat Comtal,Spain,Barcelona,regional;tapas,41.388827,2.166883
660,el Racó,Spain,Barcelona,,41.388992,2.166025
661,Taller de Tapas,Spain,Barcelona,,41.390565,2.163904
662,Bar Geminis,Spain,Barcelona,spanish,41.397622,2.180778
663,Les 15 Nits Bar,Spain,Barcelona,,41.380453,2.174978
664,Cubeliña,Spain,Barcelona,,41.389934,2.157035
665,Tsukimi,Spain,Barcelona,japanese,41.389688,2.156816
666,Pamboli,Spain,Barcelona,,41.390753,2.155954
667,Taifeng,Spain,Barcelona,japanese,41.389444,2.155448
668,La Crema Canela,Spain,Barcelona,,41.380341,2.174719
669,Patagonia Beef & Wine,Spain,Barcelona,argentinian;mediterranean,41.39112,2.170955
670,La Farandula,Spain,Barcelona,,41.375171,2.168607
671,Bar Cerveceria Pepe 2,Spain,Barcelona,,41.375169,2.168485
672,Caleuche,Spain,Barcelona,patagonian,41.376153,2.168617
673,Honest Greens,Spain,Barcelona,organic,41.383574,2.171095
674,Restaurant Vertex,Spain,Barcelona,,41.390457,2.113664
675,Casa de Cantabria,Spain,Barcelona,,41.390869,2.113165
676,Temple Bar,Spain,Barcelona,,41.38136,2.17633
677,Kiwami,Spain,Barcelona,japanese,41.406932,2.178491
678,La Vietnamita,Spain,Barcelona,asian,41.400742,2.159101
679,,Spain,Barcelona,,41.445738,2.177235
680,Barceloneta,Spain,Barcelona,fish;seafood;spanish,41.3758,2.187495
681,L'altra Llosa,Spain,Barcelona,regional,41.389994,2.17364
682,Kibuka,Spain,Barcelona,japanese,41.399671,2.15725
683,Taverna del Bisbe,Spain,Barcelona,,41.384925,2.176663
684,Los Caracoles,Spain,Barcelona,,41.379658,2.176508
685,Miramar,Spain,Barcelona,,41.371138,2.172483
686,Macchina,Spain,Barcelona,pasta;italian,41.386454,2.166683
687,Elche,Spain,Barcelona,regional,41.373975,2.169149
688,Casa Vall,Spain,Barcelona,tapas,41.407424,2.158552
689,Pinotxo bar,Spain,Barcelona,,41.378574,2.161492
690,Inopia,Spain,Barcelona,,41.375847,2.155313
691,Dos palillos,Spain,Barcelona,,41.383361,2.168685
692,Bilbao Berria,Spain,Barcelona,spanish,41.384198,2.174866
693,Tapas 24,Spain,Barcelona,spanish,41.390869,2.16747
694,Cal PEP,Spain,Barcelona,,41.383935,2.183386
695,7 Portes,Spain,Barcelona,spanish,41.382172,2.183247
696,Cerveceria,Spain,Barcelona,,41.379521,2.175396
697,El Xampanyet,Spain,Barcelona,tapas;spanish,41.384509,2.181675
698,Quimet i Quimet,Spain,Barcelona,tapas,41.373994,2.165569
699,Taberna Maitea,Spain,Barcelona,basque,41.391041,2.151089
700,Más que sushi,Spain,Barcelona,,41.387064,2.167047
701,Tosca del Carme,Spain,Barcelona,tapas,41.381948,2.16958
702,Culleres,Spain,Barcelona,,41.406399,2.195921
703,El Filete Ruso,Spain,Barcelona,burger,41.392545,2.155897
704,Mannà,Spain,Barcelona,,41.394801,2.194058
705,Kaffe Bar,Spain,Barcelona,,41.414544,2.138719
706,La Palmera,Spain,Barcelona,,41.414423,2.138512
707,Sapori di Puglia,Spain,Barcelona,pizza,41.407345,2.163713
708,Ugarit,Spain,Barcelona,syrian,41.405793,2.162439
709,Sucursal Aceitera,Spain,Barcelona,,41.377145,2.163191
710,Bar Plaza,Spain,Barcelona,,41.421875,2.141935
711,Casa Noni,Spain,Barcelona,,41.422032,2.142221
712,Il Giardinetto di Gracia,Spain,Barcelona,italian,41.405304,2.159936
713,Taverna El Glop,Spain,Barcelona,regional,41.404906,2.159524
714,Al Norte,Spain,Barcelona,,41.400769,2.159289
715,La Pita Bonita,Spain,Barcelona,,41.401699,2.157574
716,Bar Rala,Spain,Barcelona,pizza;sandwich;ice_cream,41.389914,2.12086
717,Neichel,Spain,Barcelona,french,41.389439,2.121616
718,Mussol Restaurant,Spain,Barcelona,regional,41.387617,2.129093
719,Mosaïc Restaurant,Spain,Barcelona,,41.388496,2.131362
720,Piscolabis,Spain,Barcelona,,41.388789,2.130912
721,Temporada Paradís Restaurant,Spain,Barcelona,,41.390469,2.121454
722,La Tagliatella,Spain,Barcelona,,41.389655,2.124299
723,Market Restaurant,Spain,Barcelona,regional,41.379188,2.160625
724,el Xalet,Spain,Barcelona,,41.369371,2.164071
725,Paco Meralgo,Spain,Barcelona,spanish,41.39162,2.15248
726,La Bombeta,Spain,Barcelona,spanish;tapas,41.380566,2.187711
727,Tapeo,Spain,Barcelona,tapas;regional,41.404499,2.155481
728,Restaurant Japonés Tian Fu,Spain,Barcelona,japanese,41.409199,2.176384
729,La Botiga Griega,Spain,Barcelona,greek,41.402774,2.156367
730,El Porxet,Spain,Barcelona,regional,41.382624,2.161544
731,Oasis Restaurant,Spain,Barcelona,,41.382722,2.184719
732,Can Santi,Spain,Barcelona,fish,41.378658,2.190577
733,Woki organic market,Spain,Barcelona,,41.379111,2.191923
734,Restaurant Terminus,Spain,Barcelona,,41.384433,2.184533
735,El Racó de la Mercè,Spain,Barcelona,regional,41.411042,2.177004
736,El Resolís,Spain,Barcelona,regional,41.401169,2.160995
737,Rosmarin,Spain,Barcelona,pizza,41.397032,2.183576
738,The Dutch,Spain,Barcelona,,41.388765,2.158634
739,Salzburg,Spain,Barcelona,burger,41.388466,2.150594
740,Albarakah,Spain,Barcelona,,41.388556,2.158145
741,Bar Central,Spain,Barcelona,,41.38164,2.171375
742,Restaurant All i Oli,Spain,Barcelona,regional,41.43135,2.181207
743,Cervesería Piola,Spain,Barcelona,regional,41.389567,2.159827
744,L'Adelita Botaner,Spain,Barcelona,,41.388636,2.157013
745,Yamato,Spain,Barcelona,japanese,41.430085,2.182251
746,Huang Cheng,Spain,Barcelona,chinese,41.430089,2.1804
747,Yakumanka,Spain,Barcelona,peruvian,41.390266,2.15992
748,Jardín Pekín,Spain,Barcelona,chinese,41.397904,2.147661
749,TXAPELDUN - TASCA,Spain,Barcelona,,41.430157,2.178711
750,Restaurant Argentina Vinya Rosa,Spain,Barcelona,argentinian,41.389902,2.146772
751,La Panxolina,Spain,Barcelona,spanish,41.407787,2.157819
752,Arenal,Spain,Barcelona,spanish,41.38202,2.194255
753,CheeseMe,Spain,Barcelona,arab;barbecue;bavarian;peruvian;russian,41.383428,2.180584
754,Citrus,Spain,Barcelona,japanese;sushi,41.39167,2.16615
755,Sagardi,Spain,Barcelona,spanish,41.383499,2.180905
756,La Taverna del Coure,Spain,Barcelona,spanish,41.383647,2.18073
757,Norte,Spain,Barcelona,regional,41.371605,2.182178
758,Gusto,Spain,Barcelona,italian,41.388268,2.150937
759,Tempura Ya,Spain,Barcelona,japanese,41.390957,2.153475
760,Tijuana,Spain,Barcelona,mexican,41.389529,2.146686
761,Koyuki,Spain,Barcelona,japanese,41.393013,2.154877
762,Bambú Lounge,Spain,Barcelona,,41.403604,2.158036
763,Sol soler,Spain,Barcelona,,41.401576,2.156341
764,Mediterraneo,Spain,Barcelona,syrian,41.388323,2.151699
765,,Spain,Barcelona,,41.388397,2.151573
766,El Café de la Plaça,Spain,Barcelona,,41.436205,2.157141
767,El Foc del Canigó,Spain,Barcelona,spanish,41.437461,2.156749
768,Mazah,Spain,Barcelona,lebanese,41.38781,2.166561
769,Pomo di Oro,Spain,Barcelona,italian,41.394154,2.158286
770,The Sea Club,Spain,Barcelona,seafood,41.376951,2.149321
771,Pipus Barcelona,Spain,Barcelona,mediterranean,41.378915,2.118779
772,Fábrica Moritz Barcelona,Spain,Barcelona,,41.382567,2.163397
773,Restaurant Ca la Montse,Spain,Barcelona,regional,41.382066,2.188284
774,Tip-Top,Spain,Barcelona,spanish,41.368582,2.147595
775,Aglio e Peperoncino,Spain,Barcelona,italian,41.37945,2.16649
776,Restaurant Comtes d'Urgell,Spain,Barcelona,,41.439394,2.166663
777,Restaurant Casa Castro,Spain,Barcelona,fish,41.439437,2.170337
778,Can Ramonet,Spain,Barcelona,regional;fish;seafood;mediterranean,41.38082,2.188916
779,Restaurant La Cantonada,Spain,Barcelona,spanish,41.440074,2.170437
780,La Llavor dels Orígens,Spain,Barcelona,regional,41.384016,2.182546
781,Divinus,Spain,Barcelona,,41.393896,2.157961
782,Claudia,Spain,Barcelona,spanish,41.404992,2.132563
783,Ciudadela,Spain,Barcelona,spanish,41.389443,2.183741
784,La Perla,Spain,Barcelona,,41.384194,2.138251
785,Bodega Monumental,Spain,Barcelona,spanish,41.375113,2.144554
786,Bar Ramón,Spain,Barcelona,,41.378745,2.160629
787,Tres Vilas,Spain,Barcelona,,41.382686,2.138284
